caseid,policy_gun,policy_cappun,policy_pot,policy_prostitute,policy_healthcare,policy_taxcut,policy_affect,policy_nuke,policy_warming,policy_draft,pk_house,pk_senate,pk_ag,pk_senleader,pk_justice,pk_override,pk_nominate,pk_term,pk_conservparty,birthyr,gender,pid7,pid3_t,pid3,race,race_other,educ,marstat,employ,employ_t,pew_bornagain,pew_religimp,pew_churatd,pew_prayer,religpew,religpew_t,religpew_protestant,ideo5,newsint,faminc,votereg,inputstate
152453855,2,6,1,2,1,2,1,5,1,3,2,1,4,2,5,2,1,4,2,1984,1,5,__NA__,3,1,__NA__,5,1,1,__NA__,2,4,6,7,9,__NA__,99,4,1,4,1,38
152459931,1,1,2,1,5,6,2,6,2,1,2,1,4,2,8,2,1,1,2,1950,1,4,__NA__,3,1,__NA__,3,1,9,__NA__,1,2,2,3,1,__NA__,6,3,1,7,1,29
152463862,6,6,1,1,6,6,6,1,6,6,2,2,4,1,5,1,1,2,2,1940,2,3,__NA__,3,1,__NA__,2,4,5,__NA__,2,1,2,2,2,__NA__,99,2,2,1,1,23
152464997,1,6,6,1,6,6,1,6,3,6,2,1,4,2,5,2,1,1,3,1953,1,4,__NA__,3,1,__NA__,4,5,5,__NA__,1,1,2,1,1,__NA__,90,3,1,2,1,16
152474428,2,4,6,4,5,3,1,4,3,3,2,1,4,2,5,2,1,4,2,1973,1,4,__NA__,3,1,__NA__,6,1,1,__NA__,2,2,4,4,1,__NA__,4,4,1,13,1,17
152481429,3,5,3,3,3,4,1,3,3,1,2,1,4,4,2,2,1,4,3,1962,2,3,__NA__,3,1,__NA__,6,5,1,__NA__,2,3,6,6,2,__NA__,99,6,4,6,1,10
152493455,4,4,2,3,6,6,2,5,5,2,2,1,4,2,8,2,1,1,2,1949,1,3,__NA__,3,1,__NA__,2,1,5,__NA__,2,1,2,1,2,__NA__,99,3,1,6,1,30
152496032,6,3,5,3,4,4,3,5,4,2,2,1,4,2,5,2,1,4,2,1954,1,5,__NA__,3,1,__NA__,5,1,2,__NA__,2,4,6,7,11,__NA__,99,3,1,13,1,24
152497975,1,6,6,1,1,1,1,3,2,1,2,1,4,2,1,2,1,4,2,1983,1,5,__NA__,3,1,__NA__,5,5,1,__NA__,1,1,3,2,1,__NA__,3,3,1,8,1,6
152499087,5,6,2,2,5,5,3,3,5,3,2,2,2,4,5,2,2,4,3,1959,2,,__NA__,3,1,__NA__,2,1,4,__NA__,2,2,5,2,2,__NA__,99,5,3,4,2,34
152521043,3,3,3,3,5,3,3,3,3,3,3,3,2,2,4,3,2,2,3,1962,2,4,__NA__,3,1,__NA__,3,1,6,__NA__,2,1,4,4,11,__NA__,99,4,3,3,2,48
152524695,1,3,6,2,2,6,3,2,4,1,2,2,1,1,2,2,3,4,2,1961,2,3,__NA__,3,1,__NA__,4,6,6,__NA__,1,1,3,1,1,__NA__,1,4,3,3,2,42
152530952,1,6,4,5,4,4,3,6,2,3,2,1,4,2,5,2,1,4,2,1969,1,4,__NA__,3,1,__NA__,3,3,8,__NA__,2,1,4,2,12,__NA__,99,3,1,3,1,5
152538069,2,5,6,4,1,3,2,4,2,2,2,1,1,4,2,2,2,1,2,1979,2,3,__NA__,3,1,__NA__,5,6,1,__NA__,2,3,4,3,2,__NA__,99,3,2,9,1,25
152549781,5,3,1,6,6,5,4,6,5,1,1,1,2,2,1,2,2,2,3,1954,2,7,__NA__,3,1,__NA__,1,3,6,__NA__,2,2,6,7,9,__NA__,99,3,4,7,2,23
152553596,6,1,2,1,1,4,3,4,5,1,2,1,5,2,4,2,1,2,2,1961,2,5,__NA__,3,1,__NA__,2,1,7,__NA__,2,1,2,1,2,__NA__,99,5,2,8,1,38
152555681,6,6,5,2,6,6,4,4,6,2,2,1,4,2,5,2,1,4,2,1956,1,3,__NA__,3,1,__NA__,2,1,4,__NA__,2,4,6,7,9,__NA__,99,3,1,12,1,13
152555807,6,6,5,1,2,6,1,3,4,3,2,1,4,1,2,2,2,1,1,1960,2,5,__NA__,3,1,__NA__,3,3,1,__NA__,1,1,1,1,1,__NA__,1,4,1,2,1,48
152555984,4,5,6,4,1,4,2,4,2,6,1,2,4,2,5,2,1,1,2,1987,2,5,__NA__,3,1,__NA__,3,1,7,__NA__,2,1,5,1,1,__NA__,4,4,2,3,1,51
152558309,1,6,1,1,1,1,1,6,1,6,2,1,8,2,8,2,1,2,2,1935,1,5,__NA__,3,1,__NA__,2,1,5,__NA__,1,1,1,1,1,__NA__,1,5,1,97,1,30
152563027,5,3,5,5,5,5,2,4,3,3,2,2,2,1,5,2,3,1,3,1931,2,3,__NA__,3,1,__NA__,2,4,5,__NA__,2,2,4,3,4,__NA__,99,3,2,11,1,18
152595949,6,3,1,1,4,5,3,3,5,1,2,2,4,1,2,2,1,1,2,1941,2,4,__NA__,3,2,__NA__,4,1,2,__NA__,1,1,1,1,1,__NA__,10,4,2,4,1,45
152658540,4,1,4,1,5,6,1,3,4,2,2,1,4,8,1,2,1,2,1,1954,2,3,__NA__,3,1,__NA__,2,1,7,__NA__,1,3,4,1,11,__NA__,99,3,1,7,1,29
152669567,5,5,2,2,1,5,1,4,5,3,2,2,4,2,5,3,3,2,2,1929,2,5,__NA__,3,1,__NA__,2,3,5,__NA__,2,1,5,3,4,__NA__,99,3,1,5,1,34
152672333,5,6,6,4,2,5,4,4,4,4,2,2,4,2,2,2,3,4,3,1944,2,3,__NA__,3,1,__NA__,2,3,5,__NA__,2,4,6,7,2,__NA__,99,3,1,3,1,36
152672396,2,3,1,1,1,3,4,2,2,3,1,1,4,2,4,2,1,2,2,1956,2,5,__NA__,3,1,__NA__,2,1,4,__NA__,1,1,1,1,1,__NA__,10,5,1,4,1,26
152675894,6,6,1,1,6,6,1,1,6,6,2,2,2,4,1,3,1,4,3,1980,2,4,__NA__,3,1,__NA__,2,1,7,__NA__,2,1,2,1,12,__NA__,99,5,7,2,1,17
152711620,4,1,1,1,4,5,6,1,5,4,1,2,4,1,2,2,1,4,2,1954,2,3,__NA__,3,3,__NA__,6,3,2,__NA__,1,1,2,3,1,__NA__,1,3,3,4,1,19
152722815,1,6,4,1,6,2,2,5,1,1,1,2,1,2,2,2,1,2,3,1964,2,5,__NA__,3,2,__NA__,2,1,1,__NA__,1,1,6,1,1,__NA__,1,3,2,7,1,45
152763266,4,2,5,2,4,5,3,4,4,2,1,2,4,2,5,2,1,4,2,1959,2,5,__NA__,3,1,__NA__,4,1,1,__NA__,2,2,5,3,2,__NA__,99,4,2,8,1,55
152797642,4,2,3,2,1,4,1,3,4,1,2,1,4,2,8,3,1,2,2,1950,2,5,__NA__,3,1,__NA__,3,1,2, ,2,2,5,3,1,__NA__,7,4,1,10,1,9
153224516,1,6,4,2,3,4,3,4,4,3,2,1,2,5,1,2,3,2,2,1954,2,4,__NA__,3,1,__NA__,2,1,1,__NA__,2,3,6,2,11,__NA__,99,3,1,5,1,26
153252141,1,6,1,2,1,1,1,6,1,2,2,1,4,2,5,2,1,4,2,1950,1,5,__NA__,3,1,__NA__,3,3,1, ,2,3,5,6,1, ,3,5,1,6,1,48
153266999,1,6,1,1,1,1,1,6,1,5,2,1,2,2,5,2,1,4,2,1939,1,5,__NA__,3,1,__NA__,3,3,5,__NA__,2,1,2,1,2,__NA__,99,4,1,98,1,26
153271370,1,5,1,2,1,2,3,1,1,5,1,1,4,2,5,2,1,4,2,1946,1,4,__NA__,3,1,__NA__,2,1,5,__NA__,1,2,5,3,1,__NA__,3,3,1,5,1,12
153278707,1,6,6,5,6,6,1,4,6,1,2,1,4,2,8,2,1,4,3,1954,1,3,__NA__,3,1,__NA__,2,1,1,__NA__,2,4,6,7,9,__NA__,99,3,1,6,1,12
153284605,6,5,2,2,3,5,4,2,4,1,1,1,8,8,8,2,1,8,3,1944,2,4,__NA__,3,1,__NA__,2,3,1,__NA__,2,4,6,6,1,__NA__,1,4,2,4,1,23
153288253,3,5,5,3,3,5,1,5,4,5,1,1,4,1,2,2,2,1,2,1978,1,,__NA__,3,1,__NA__,3,1,1,__NA__,2,2,2,2,11,__NA__,99,6,4,5,1,6
153298762,6,5,1,1,2,6,5,5,5,5,3,3,1,2,4,2,2,2,3,1953,2,,__NA__,3,1,__NA__,2,1,6,__NA__,2,2,5,2,2,__NA__,99,4,1,9,1,17
153299001,2,6,2,1,2,5,2,5,5,4,2,1,4,2,5,2,2,2,2,1948,1,5,__NA__,3,1,__NA__,2,3,5,__NA__,2,1,5,1,1,__NA__,1,4,2,2,1,5
153303086,1,6,4,4,1,1,1,6,2,1,2,1,4,2,5,3,1,4,2,1952,2,4,__NA__,3,1,__NA__,3,1,5,__NA__,2,3,6,8,1,__NA__,5,3,1,11,1,48
153313066,5,4,4,5,4,4,4,5,5,5,2,1,4,2,4,2,1,2,2,1970,1,4,__NA__,3,3,__NA__,3,1,1,__NA__,2,2,5,6,2,__NA__,99,3,2,8,1,12
153329966,3,1,3,2,3,2,2,4,2,3,2,3,3,3,3,3,2,1,2,1986,2,4,__NA__,3,2,__NA__,2,5,4,__NA__,1,1,5,6,10,__NA__,1,3,2,1,1,17
153396684,3,4,2,3,3,3,4,3,4,2,2,1,4,2,5,1,1,2,3,1959,1,4,__NA__,3,2,__NA__,4,3,2,__NA__,2,2,5,6,11,__NA__,2,3,1,4,1,6
153415463,5,6,1,1,1,1,4,2,3,6,2,1,4,2,5,3,1,4,2,1946,1,5,__NA__,3,3,__NA__,1,1,5,__NA__,1,1,1,1,1,__NA__,3,4,1,3,1,6
151151069,3,2,1,2,2,1,2,1,2,3,2,2,2,3,1,2,1,3,2,1989,2,6,__NA__,2,1,__NA__,4,5,1, ,2,2,5,3,2, ,99,3,2,11,1,48
151905082,1,6,1,2,1,4,1,6,2,4,2,1,4,2,2,2,2,1,2,1957,1,7,__NA__,2,1,__NA__,3,1,1,__NA__,2,1,5,3,2,__NA__,99,5,1,8,1,48
152005045,1,6,3,1,3,4,3,3,3,3,1,2,4,2,8,2,2,4,2,1970,1,7,__NA__,2,1,__NA__,3,5,9,__NA__,1,1,1,1,1,__NA__,90,4,2,3,1,53
152012136,1,6,6,4,2,1,1,6,6,6,2,1,4,2,5,2,2,4,2,1952,1,7,__NA__,2,5,__NA__,3,3,1,__NA__,2,2,6,7,2,__NA__,99,3,2,4,1,22
152115874,5,6,3,1,4,6,1,6,5,4,2,2,4,2,5,2,2,2,2,1954,2,7,__NA__,2,1,__NA__,5,4,1,__NA__,2,1,4,1,1,__NA__,90,4,1,8,1,17
152188230,1,6,3,6,2,8,1,6,1,1,2,1,1,2,5,2,1,4,2,1977,1,6,__NA__,2,1,__NA__,3,1,1,__NA__,2,3,4,5,1,__NA__,3,4,2,9,1,15
152190116,1,5,2,1,1,1,3,5,1,2,2,1,4,2,5,2,1,4,2,1948,1,6,__NA__,2,1,__NA__,6,1,5,__NA__,1,1,1,1,1,__NA__,1,4,1,11,1,39
152194101,3,4,3,2,2,2,4,3,3,1,2,1,5,4,2,2,1,4,2,1985,1,7,__NA__,2,1,__NA__,2,3,1,__NA__,2,2,4,7,2,__NA__,99,5,1,4,1,17
152198396,1,1,2,1,6,6,1,2,6,2,2,1,4,2,5,2,1,4,2,1960,1,6,__NA__,2,1,__NA__,6,3,1,__NA__,1,1,2,1,2,__NA__,99,4,1,8,1,36
152208611,2,2,6,1,1,4,3,1,4,1,8,8,8,5,8,1,8,4,2,1983,1,6,__NA__,2,1,__NA__,3,3,1,__NA__,2,2,2,8,12,__NA__,6,4,2,8,1,18
152217204,6,4,4,2,2,4,2,5,4,4,2,1,4,2,2,2,1,4,2,1935,2,7,__NA__,2,1,__NA__,6,1,2,__NA__,2,2,2,2,2,__NA__,99,4,2,9,1,4
152254738,3,3,3,2,4,4,4,4,3,4,1,2,2,1,4,2,3,2,2,1987,1,6,__NA__,2,1,__NA__,5,5,1,__NA__,1,1,3,3,1,__NA__,1,3,2,4,1,51
152266025,4,5,2,3,2,4,4,5,3,3,3,3,1,2,4,2,1,4,2,1984,2,6,__NA__,2,1,__NA__,4,5,2,__NA__,2,1,2,1,3,__NA__,99,4,2,97,1,49
152282660,1,6,1,1,1,1,1,6,2,1,2,1,4,2,5,2,1,4,2,1955,2,7,__NA__,2,3,__NA__,4,1,5,__NA__,2,1,2,2,2,__NA__,4,5,1,97,1,48
152283126,1,1,5,6,1,1,1,6,4,6,2,1,4,1,5,2,1,4,2,1966,1,7,__NA__,2,1,__NA__,5,1,1, ,2,1,2,2,2, ,99,5,1,13,1,34
152283572,1,6,1,1,1,1,1,6,1,6,2,1,4,2,5,2,1,2,2,1956,1,7,__NA__,2,1,__NA__,6,1,1,__NA__,2,1,1,1,2,__NA__,99,4,1,11,1,33
152291104,1,5,2,1,4,6,2,4,3,6,2,1,2,1,5,2,1,1,2,1958,2,7,__NA__,2,1,__NA__,3,3,6,__NA__,1,1,5,8,1,__NA__,90,5,2,2,1,31
152291231,2,3,2,1,1,1,3,2,2,1,2,2,4,2,2,8,1,4,2,1933,2,7,__NA__,2,1,__NA__,1,1,5,__NA__,1,1,1,1,2,__NA__,99,5,1,6,1,4
152292195,3,1,1,1,8,5,3,2,3,5,2,1,3,2,2,2,2,4,2,1987,2,6,__NA__,2,1,__NA__,1,5,8,__NA__,1,2,5,6,12,__NA__,1,6,7,3,1,41
152299914,1,5,1,2,1,4,2,6,2,5,2,1,4,2,5,2,1,4,3,1953,1,7,__NA__,2,1,__NA__,4,1,1,__NA__,1,1,1,1,1,__NA__,3,5,1,9,1,6
152311142,1,6,1,1,1,1,1,4,1,1,2,1,4,2,5,2,1,4,2,1942,1,7,__NA__,2,1,__NA__,3,4,5,__NA__,1,1,2,1,1,__NA__,3,5,1,6,1,12
152322601,2,6,2,1,4,6,4,5,3,3,2,1,4,2,5,2,1,4,3,1958,1,6,__NA__,2,1,__NA__,5,5,2,__NA__,1,1,2,1,1,__NA__,1,5,1,2,1,41
152342536,2,4,2,1,2,2,2,4,3,2,2,1,4,2,2,2,2,4,2,1992,2,7,__NA__,2,1,__NA__,3,5,2,__NA__,2,1,2,1,5,__NA__,99,4,2,8,1,26
152369835,5,4,1,2,5,5,1,5,5,2,1,1,4,2,5,2,1,2,2,1991,2,7,__NA__,2,1,__NA__,3,5,8,__NA__,2,4,5,7,1,__NA__,2,4,4,9,1,20
152371962,1,5,6,3,1,1,1,5,1,2,2,1,5,2,8,2,1,4,2,1960,2,7,__NA__,2,1,__NA__,5,1,7,__NA__,2,1,1,1,3,__NA__,99,4,2,3,1,8
152398637,2,5,4,6,1,4,2,4,3,5,1,1,5,1,4,2,1,1,3,1935,1,5,__NA__,2,1,__NA__,2,6,5,__NA__,2,2,5,6,1,__NA__,5,4,2,3,1,6
152400888,3,5,4,3,4,4,3,4,3,4,1,1,2,1,5,2,1,4,2,1956,1,6,__NA__,2,1,__NA__,2,3,1,__NA__,2,4,6,7,9,__NA__,99,3,3,3,2,25
152401658,3,6,3,4,1,4,2,3,6,2,2,2,2,2,4,1,1,4,1,1984,1,7,__NA__,2,1,__NA__,6,5,1,__NA__,2,4,6,7,11,__NA__,99,3,2,11,1,19
152410339,2,6,1,1,1,1,1,5,5,1,2,1,1,2,5,2,1,1,2,1961,2,7,__NA__,2,1,__NA__,6,3,1,__NA__,1,1,2,1,1,__NA__,2,4,1,11,1,12
152415655,1,1,6,5,1,1,1,5,1,2,2,1,4,2,5,2,1,4,2,1954,2,7,__NA__,2,1,__NA__,2,1,7,__NA__,1,1,2,1,1,__NA__,90,4,1,8,1,20
152417560,2,5,6,1,4,3,1,6,3,2,2,1,4,2,5,2,1,2,2,1982,1,6,__NA__,2,1,__NA__,6,5,1,__NA__,2,3,5,6,2,__NA__,99,4,3,11,1,51
152434573,2,5,3,1,2,2,1,3,1,1,2,1,4,2,5,3,1,4,2,1960,1,7,__NA__,2,1,__NA__,2,1,1,__NA__,1,2,4,2,1,__NA__,1,5,1,6,1,1
152463885,1,6,4,4,3,3,1,4,2,1,2,1,4,2,5,2,1,4,2,1953,1,7,__NA__,2,1,__NA__,5,1,1,__NA__,2,2,5,3,2,__NA__,99,4,1,9,1,12
152465558,5,6,6,2,4,6,1,4,5,1,2,2,4,2,1,2,1,1,1,1984,2,6,__NA__,2,1,__NA__,5,1,1,__NA__,2,1,3,1,1,__NA__,1,3,2,8,1,37
152492315,1,1,1,1,1,1,1,1,1,6,2,2,2,2,2,2,3,4,2,1965,2,6,__NA__,2,1,__NA__,3,5,1,__NA__,1,1,3,3,2,__NA__,99,1,1,3,1,46
152492318,6,6,1,1,4,6,1,1,6,1,1,1,5,1,4,1,3,2,3,1944,2,6,__NA__,2,1,__NA__,2,3,2,__NA__,2,1,5,1,2,__NA__,99,3,2,4,1,12
152492351,1,3,1,2,1,1,3,6,1,2,2,1,4,2,5,2,1,4,2,1979,1,7,__NA__,2,1,__NA__,4,3,1,__NA__,2,2,5,2,2,__NA__,99,5,1,11,1,6
152495983,4,4,6,4,6,6,3,1,5,6,1,1,4,2,5,2,1,4,3,1938,2,6,__NA__,2,1,__NA__,5,1,7,__NA__,2,3,6,6,12,__NA__,3,4,1,4,1,25
152516414,1,6,6,5,1,2,1,6,3,3,2,1,4,2,1,2,1,2,2,1980,2,6,__NA__,2,1,__NA__,4,1,7,__NA__,2,4,6,7,10,__NA__,99,4,1,7,1,1
152519553,2,1,1,1,2,2,3,3,3,1,1,1,5,8,8,2,3,1,2,1954,2,6,__NA__,2,1,__NA__,2,1,4,__NA__,1,1,1,1,1,__NA__,1,4,3,3,1,21
152539936,5,6,4,1,3,5,4,4,4,4,2,2,5,1,4,2,2,4,2,1962,2,6,__NA__,2,1,__NA__,3,1,7,__NA__,1,1,5,1,1,__NA__,8,4,3,2,1,18
152573243,3,6,4,3,3,3,3,3,4,8,1,2,4,2,1,3,2,2,2,1966,1,6,__NA__,2,2,__NA__,3,3,1,__NA__,1,1,5,1,12,__NA__,1,4,2,6,1,12
152591496,1,5,3,3,1,1,1,5,2,2,2,1,4,2,5,2,1,4,2,1965,2,7,__NA__,2,1,__NA__,2,1,5,__NA__,1,2,2,1,1,__NA__,9,5,1,4,1,33
152601312,4,6,2,1,8,1,1,1,5,1,3,2,4,2,1,2,3,1,2,1978,1,6,__NA__,2,1,__NA__,2,2,1,__NA__,2,2,5,3,12,__NA__,4,6,3,6,1,48
152601995,5,4,5,2,4,5,4,3,4,3,2,2,1,2,3,2,3,2,2,1983,2,6,__NA__,2,1,__NA__,3,6,2,__NA__,2,2,6,7,11,__NA__,99,4,3,3,1,53
152613798,1,6,1,1,1,3,1,6,2,4,2,1,2,2,4,2,1,4,2,1984,1,7,__NA__,2,1,__NA__,3,1,1,__NA__,2,1,1,1,3,__NA__,99,5,1,8,1,49
152614839,3,4,4,4,1,1,2,4,6,2,2,2,4,2,5,2,1,1,2,1990,2,6,__NA__,2,1,__NA__,3,5,1,__NA__,1,1,4,3,1,__NA__,4,3,2,2,1,27
152628699,1,3,3,2,1,3,1,6,1,1,2,1,4,2,5,2,1,4,2,1951,2,7,__NA__,2,3,__NA__,3,1,7,__NA__,2,1,1,1,2,__NA__,99,5,1,97,1,34
152630622,1,5,6,5,3,3,2,2,4,2,8,2,4,8,5,8,1,4,2,1954,2,6,__NA__,2,1,__NA__,2,1,1,__NA__,2,4,6,6,10,__NA__,99,3,1,8,1,12
152648618,1,5,5,1,1,1,1,6,3,5,2,3,4,2,5,8,2,4,2,1963,2,7,__NA__,2,3,__NA__,4,1,6,__NA__,2,1,5,1,2,__NA__,99,5,1,2,1,48
152670819,4,5,2,5,6,5,1,1,5,1,2,2,2,1,8,2,2,2,2,1962,2,7,__NA__,2,1,__NA__,2,1,1,__NA__,2,1,6,3,1,__NA__,90,4,2,5,1,8
152672431,4,4,5,5,5,6,4,5,4,5,1,1,2,4,1,2,1,4,2,1985,2,7,__NA__,2,1,__NA__,5,1,2,__NA__,1,1,1,1,1,__NA__,1,5,2,5,1,47
152677139,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,2,2,4,2,1990,2,6,__NA__,2,1,__NA__,5,1,3,__NA__,2,2,4,6,11,__NA__,3,3,2,3,1,37
152684106,1,6,1,1,1,1,1,4,1,5,2,1,4,2,5,2,2,2,2,1959,1,7,__NA__,2,1,__NA__,2,3,1,__NA__,1,1,3,2,1,__NA__,1,4,1,4,2,21
152709482,1,6,1,1,1,1,1,8,1,5,2,1,8,1,8,2,1,4,2,1993,2,7,__NA__,2,1,__NA__,3,5,1,__NA__,1,1,2,1,1,__NA__,4,5,2,97,1,55
152754801,1,6,1,4,1,1,1,6,1,6,2,1,4,2,5,3,1,2,2,1926,1,6,__NA__,2,1,__NA__,2,1,5,__NA__,2,1,2,6,2,__NA__,99,4,1,3,1,55
153064718,1,6,4,1,1,4,1,6,3,6,2,1,4,2,5,2,1,4,2,1936,1,7,__NA__,2,1,__NA__,2,1,1,__NA__,2,1,3,1,1,__NA__,4,3,1,6,1,29
153080149,1,6,1,1,1,1,1,6,1,6,2,1,4,2,5,2,1,4,2,1994,1,7,__NA__,2,1,__NA__,1,5,8,__NA__,1,1,1,1,1,__NA__,1,5,1,4,1,23
153183315,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,3,2,1,1964,2,7,__NA__,2,2,__NA__,2,5,7,__NA__,1,2,3,1,1,__NA__,1,6,8,1,1,1
153185338,4,6,1,1,1,4,2,6,3,5,2,1,4,2,4,1,2,1,2,1958,1,7,__NA__,2,3,__NA__,5,1,1,__NA__,1,1,1,1,1,__NA__,1,5,1,7,1,12
153226384,1,6,1,1,1,1,1,1,1,6,2,1,8,2,5,2,1,1,2,1956,2,7,__NA__,2,1,__NA__,6,1,5,__NA__,1,1,2,1,1,__NA__,5,5,1,6,1,44
153281602,4,4,1,1,3,1,3,4,3,3,2,2,4,2,5,2,1,4,2,1974,2,7,__NA__,2,1,__NA__,6,1,2,__NA__,2,1,1,2,1,__NA__,2,5,1,8,1,28
153284313,5,5,5,5,2,3,2,4,4,8,2,8,8,3,8,2,1,2,8,1950,1,6,__NA__,2,6,__NA__,3,5,8,__NA__,2,3,5,6,2,__NA__,99,3,2,3,1,6
153292858,1,6,3,4,2,5,2,3,2,3,2,1,8,8,8,2,1,2,2,1959,1,6,__NA__,2,1,__NA__,2,1,1,__NA__,2,1,2,6,1,__NA__,4,3,2,5,1,17
153294494,4,6,3,1,1,3,3,4,4,1,2,1,4,2,5,2,1,4,2,1977,1,7,__NA__,2,1,__NA__,2,1,1,__NA__,1,1,1,1,1,__NA__,1,5,2,6,1,40
153294648,3,6,1,3,1,1,3,6,3,3,2,1,4,2,5,1,1,1,2,1935,1,7,__NA__,2,1,__NA__,2,1,1,__NA__,1,2,6,1,1,__NA__,90,4,1,7,1,13
153296365,3,6,4,4,3,4,2,4,5,4,2,1,4,2,5,2,1,4,2,1951,1,6,__NA__,2,1,__NA__,2,1,5,__NA__,2,3,6,6,1,__NA__,1,3,1,10,1,51
153296653,1,6,1,1,1,2,3,4,1,3,2,1,4,1,4,2,3,4,2,1939,2,7,__NA__,2,1,__NA__,3,3,5,__NA__,1,4,1,1,1,__NA__,1,4,2,3,1,26
153299208,6,5,1,1,1,4,1,6,2,5,1,1,4,5,2,2,1,2,2,1955,2,7,__NA__,2,1,__NA__,2,1,1,__NA__,1,1,2,1,1,__NA__,1,5,3,7,1,51
153299227,1,6,5,5,2,5,2,4,4,1,2,2,2,5,4,2,2,2,2,1954,1,7,__NA__,2,1,__NA__,2,3,4,__NA__,1,1,6,3,1,__NA__,1,4,4,3,2,8
153303197,1,5,5,5,2,2,1,5,3,5,8,2,4,2,8,2,1,4,2,1961,1,7,__NA__,2,1,__NA__,2,6,1,__NA__,2,3,6,3,1,__NA__,2,4,1,6,1,42
153305657,5,1,4,1,1,3,4,3,5,1,2,2,8,2,5,3,3,1,2,1976,2,7,__NA__,2,1,__NA__,4,1,6,__NA__,1,1,4,2,12,__NA__,3,4,2,6,1,27
153415095,3,3,1,4,3,2,3,3,5,4,2,2,4,3,2,2,3,2,2,1969,2,6,__NA__,2,3,__NA__,2,1,9,homemaker,2,2,3,2,2, ,99,2,2,4,1,25
151813353,6,4,6,3,6,5,3,5,3,3,1,2,4,2,1,2,1,2,1,1957,1,1,__NA__,1,2,__NA__,3,3,5,__NA__,1,1,1,1,1,__NA__,2,3,1,10,1,45
152084009,3,4,4,3,3,4,4,4,3,3,3,3,2,1,5,1,3,1,3,1978,2,1,__NA__,1,1,__NA__,4,1,8,__NA__,2,4,6,6,2,__NA__,99,6,7,5,1,9
152094186,6,5,1,1,6,1,1,4,2,5,3,3,2,5,4,1,2,4,1,1981,2,1,__NA__,1,2,__NA__,2,5,7,__NA__,2,1,6,1,11,__NA__,99,2,2,1,1,5
152100809,6,3,5,2,6,5,5,6,5,2,2,1,4,5,2,1,3,4,1,1983,2,2,__NA__,1,3,__NA__,4,2,7,__NA__,2,2,6,4,2,__NA__,99,3,4,6,1,17
152181850,6,4,4,3,6,6,1,3,5,3,1,1,4,2,5,2,1,1,1,1946,2,2,__NA__,1,1,__NA__,2,4,5,__NA__,2,1,2,1,2,__NA__,99,3,2,2,1,42
152185825,6,5,4,1,6,6,6,3,4,3,2,2,8,8,8,8,8,8,1,1956,2,1,__NA__,1,2,__NA__,3,1,1,__NA__,1,1,2,1,1,__NA__,1,2,1,6,1,51
152190837,6,6,6,6,6,6,4,1,6,1,1,1,4,2,4,2,2,4,2,1975,1,1,__NA__,1,8,__NA__,4,5,1,__NA__,2,2,5,6,2,__NA__,99,2,1,11,1,6
152198563,1,5,4,3,4,4,4,3,3,3,2,1,4,5,2,2,3,4,3,1971,2,2,__NA__,1,1,__NA__,3,1,7,__NA__,2,2,4,2,1,__NA__,2,6,2,5,1,39
152202028,2,6,5,1,6,6,4,6,5,1,2,1,4,1,5,2,2,2,1,1988,2,1,__NA__,1,1, ,2,2,1,__NA__,1,3,5,1,1, ,3,4,2,2,1,21
152234544,5,5,5,2,4,6,4,3,6,3,3,2,4,2,4,2,3,4,2,1950,2,2,__NA__,1,1,__NA__,3,3,1,__NA__,1,1,2,2,1,__NA__,5,3,3,4,1,6
152254735,4,4,4,4,5,5,4,5,6,1,2,2,8,2,5,2,1,4,2,1957,1,2,__NA__,1,1,__NA__,3,5,2,__NA__,2,3,4,3,5,__NA__,99,3,3,2,1,32
152254779,6,6,1,4,6,6,4,6,6,5,1,3,2,2,2,2,3,4,3,1953,1,2,__NA__,1,1,__NA__,2,1,6,__NA__,2,2,5,6,1,__NA__,1,3,3,2,1,5
152256400,6,4,4,2,6,6,3,2,5,5,2,1,4,5,8,2,1,4,2,1966,2,2,__NA__,1,1,__NA__,5,1,7,__NA__,1,2,2,5,1,__NA__,4,4,4,10,1,24
152256555,6,5,3,1,4,5,3,5,4,4,2,2,5,2,4,2,1,1,1,1980,2,2,__NA__,1,2,__NA__,5,1,1,__NA__,1,1,2,6,11,__NA__,1,3,4,2,1,13
152269897,5,6,3,1,3,6,4,4,6,1,2,1,1,4,2,2,1,4,2,1976,2,2,__NA__,1,1,__NA__,6,1,1,__NA__,2,2,6,6,1,__NA__,2,3,2,10,2,36
152276055,6,1,5,4,6,4,3,4,4,6,2,2,8,8,8,8,8,2,2,1972,2,2,__NA__,1,3,__NA__,5,1,7,__NA__,2,1,2,5,2,__NA__,99,1,7,3,1,4
152279361,6,1,5,4,6,6,3,4,6,4,2,1,4,2,5,2,1,4,2,1951,1,2,__NA__,1,1,__NA__,6,1,1,__NA__,2,3,5,6,5,__NA__,99,3,2,97,1,9
152280793,6,6,1,1,3,5,1,2,2,5,1,2,4,2,5,3,1,4,2,1955,1,2,__NA__,1,1,__NA__,3,5,6,__NA__,2,3,6,7,5,__NA__,99,3,2,5,1,36
